source_id,name,id,servertime,tilex,tiley
1882,A836FB,39680753,201705071700,18771,25551
1938,ICAO-AB5ADE,39687283,201705071705,18960,24136
1836,ABF826,39700549,201705071715,18770,25505
2121,ICAO-A77B35,39775082,201705072040,19023,24078
2208,42423F,39664178,201705071645,18910,25503
1810,ICAO-A6FF58,39791023,201705080835,19777,24249
2217,AD9712,39700193,201705071715,18909,25648
2184,A262A9,39678984,201705071700,18685,25536
2000,A45091,39762767,201705071810,18784,25704
2226,ACC3B4,39805898,201705080850,18886,25546
1945,A84D62,39763010,201705071810,18916,25452
2025,ICAO-47C5CA,39776115,201705072055,19751,24350
1842,A6082F,39698868,201705071715,18911,25571
1978,A4337C,39732062,201705071750,18860,25703
2058,AB23B5,39712383,201705071725,18632,25505
1811,A2F591,39695862,201705071710,18768,25646
1903,A35AAE,39717404,201705071730,18672,25497
2103,AAF183,39685620,201705071705,18865,25619
1944,AD734A,39721984,201705071735,18855,25649
2151,A96BA2,39698564,201705071715,18783,25690
2094,345241,39760772,201705071805,18884,25533
1851,C06A39,39686059,201705071705,18766,25621
2004,ICAO-A059E3,39779413,201705072245,19780,24244
2005,ABA7B0,39665618,201705071645,18857,25577
1842,A6082F,39703241,201705071715,18939,25476
2088,ICAO-06A0F6,39789283,201705080800,19684,24365
2033,AA600A,39665180,201705071645,18822,25530
2129,4BA956,39690435,201705071710,19039,25523
1821,ICAO-AA4548,39768427,201705071910,19690,24337
2064,A71EFA,39679107,201705071700,18843,25667
2219,C0193B,39732335,201705071750,18786,25633
1883,A654CB,39726232,201705071745,18782,25468
1909,A12BCD,39725499,201705071745,18954,25608
2005,ABA7B0,39663748,201705071645,18822,25634
2007,ICAO-4006A8,39776879,201705072130,19739,24236
2033,AA600A,39668870,201705071650,18773,25627
2094,345241,39755699,201705071805,18954,25468
2231,ADE2B8,39806542,201705080850,18887,25587
2212,A583F5,39661277,201705071640,18616,25462
2099,ICAO-A894F2,39786748,201705080700,19774,24285
2199,A6A7DC,39660926,201705071640,18830,25460
2093,ICAO-A4460E,39787240,201705080715,19850,24282
1966,AA7C64,39720212,201705071735,18936,25510
2218,ICAO-A6CB48,39787014,201705080710,19811,24288
2107,AB4BA6,39690414,201705071710,18900,25592
2118,AA6F46,39706170,201705071720,18797,25659
2005,ABA7B0,39662857,201705071645,18800,25664
2165,ICAO-4CC27F,39763906,201705071810,19807,24251
1847,A3FF61,39730214,201705071750,18900,25449
1944,AD734A,39723406,201705071740,18888,25577
2088,ICAO-06A0F6,39789184,201705080800,19697,24345
1847,A3FF61,39738204,201705071755,18823,25610
2000,A45091,39756614,201705071805,18839,25590
2107,AB4BA6,39690013,201705071710,18897,25602
2112,A7FED0,39696454,201705071710,18757,25704
2021,AA75EF,39721624,201705071735,18816,25570
1978,A4337C,39742348,201705071755,18939,25497
1898,A9C737,39727071,201705071745,18685,25493
2033,AA600A,39663436,201705071645,18849,25478
2094,345241,39753928,201705071800,18979,25436
1945,A84D62,39761962,201705071805,18895,25487
1943,A63665,39684697,201705071705,18936,25465
2183,A8299A,39670494,201705071650,18863,25529
2033,AA600A,39669566,201705071650,18761,25650
1903,A35AAE,39717592,201705071730,18676,25492
1848,ICAO-A98F6A,39774407,201705072035,19821,24285
1819,A8A3CE,39738729,201705071755,18765,25712
1883,A654CB,39727807,201705071745,18764,25521
2118,AA6F46,39710046,201705071720,18836,25592
2112,A7FED0,39697573,201705071715,18769,25688
1879,A9B85B,39726982,201705071745,18675,25483
1903,A35AAE,39717314,201705071730,18672,25497
1935,A3EE1F,39658459,201705071635,18800,25684
1843,C0410E,39730147,201705071750,19000,25507
2076,ICAO-4005BA,39781272,201705072345,19731,24242
2199,A6A7DC,39658650,201705071640,18768,25545
1996,ICAO-A4322C,39680010,201705071700,19801,24250
1890,AD2114,39760884,201705071805,18869,25604
2213,ICAO-406891,39778555,201705072230,19841,24256
2014,ICAO-AD2445,39772294,201705072010,18972,24118
1929,ICAO-780A15,39775712,201705072045,18974,24119
1998,3C64EC,39720604,201705071735,18730,25516
2001,AD935B,39712597,201705071725,18988,25597
2046,AA7E7C,39669927,201705071650,18870,25444
2219,C0193B,39728730,201705071745,18800,25532
2148,ICAO-40655D,39778879,201705072240,19805,24246
1826,A7ED31,39666686,201705071650,18596,25662
2226,ACC3B4,39793234,201705080845,18795,25671
1803,ICAO-40073D,39767573,201705071905,19711,24267
1795,AA60AF,39716811,201705071730,18710,25621
1894,A0DDFB,39747806,201705071800,18869,25516
1946,A8C802,39671981,201705071655,18953,25509
2192,ICAO-A0A8DA,39772946,201705072015,19786,24246
1943,A63665,39683404,201705071700,18921,25497
2005,ABA7B0,39666806,201705071650,18877,25541
2219,C0193B,39732349,201705071750,18786,25633
1842,A6082F,39700687,201705071715,18924,25527
2142,A9C5C5,39792760,201705080845,18850,25493
1944,AD734A,39722456,201705071740,18867,25623
1830,A1AA24,39661131,201705071640,18757,25667
1803,ICAO-40073D,39780666,201705072325,19729,24243
2096,ICAO-AB2AE1,39781991,201705080005,19830,24244
2073,A38E11,39692403,201705071710,18830,25704
2046,AA7E7C,39679500,201705071700,18794,25629
2094,345241,39760500,201705071805,18891,25528
2221,ICAO-A364EA,39733014,201705071750,19749,24285
2220,AACF19,39740791,201705071755,18894,25506
1841,ICAO-ACEA99,39663294,201705071645,18990,24064
1995,ICAO-A658DE,39683842,201705071705,19795,24285
1795,AA60AF,39716859,201705071730,18708,25624
1943,A63665,39682178,201705071700,18904,25534
2160,ICAO-4843F3,39764729,201705071815,19848,24317
1974,ICAO-A71F24,39784601,201705080605,19763,24246
2151,A96BA2,39692344,201705071710,18837,25579
1895,ICAO-C05F54,39736153,201705071755,19005,24011
1944,AD734A,39722622,201705071740,18870,25617
2231,ADE2B8,39800837,201705080850,18908,25528
2217,AD9712,39711108,201705071725,18878,25465
2021,AA75EF,39722392,201705071740,18781,25539
1842,A6082F,39695471,201705071710,18891,25641
2183,A8299A,39674471,201705071655,18817,25603
2223,ICAO-A16EBC,39776396,201705072105,19751,24230
1830,A1AA24,39657746,201705071635,18817,25553
2184,A262A9,39677176,201705071655,18671,25565
2005,ABA7B0,39663810,201705071645,18823,25632
1811,A2F591,39685383,201705071705,18937,25512
1903,A35AAE,39710788,201705071725,18690,25620
1915,ABF17F,39792592,201705080845,18776,25678
2099,ICAO-A894F2,39786817,201705080700,19727,24286
2167,A66E52,39716100,201705071725,18846,25563
2226,ACC3B4,39792447,201705080845,18789,25679
1821,ICAO-AA4548,39768303,201705071910,19663,24361
2033,AA600A,39664676,201705071645,18828,25518
1946,A8C802,39668810,201705071650,18928,25588
2230,ICAO-A64DFA,39779322,201705072245,19816,24293
1906,ICAO-A4DAD4,39775619,201705072045,19754,24276
2177,A65527,39701923,201705071715,18660,25619
2177,A65527,39702355,201705071715,18661,25610
2151,A96BA2,39688907,201705071705,18866,25517
2062,ACBF63,39793595,201705080845,18931,25652
2073,A38E11,39687930,201705071705,18830,25704
1894,A0DDFB,39754166,201705071800,18865,25587
2185,ICAO-A967EB,39785470,201705080630,19772,24274
1879,A9B85B,39725465,201705071745,18720,25493
2005,ABA7B0,39666279,201705071645,18868,25557
1978,A4337C,39739619,201705071755,18925,25535
2119,ICAO-A1804C,39785128,201705080625,19806,24286
2226,ACC3B4,39797060,201705080845,18820,25637
2199,A6A7DC,39659111,201705071640,18782,25525
2142,A9C5C5,39792456,201705080845,18852,25490
2196,ICAO-AAABF6,39771194,201705071950,19771,24280
2219,C0193B,39729663,201705071750,18797,25556
2094,345241,39763540,201705071810,18813,25588
2151,A96BA2,39691124,201705071710,18848,25554
1795,AA60AF,39717241,201705071730,18699,25635
2021,AA75EF,39721792,201705071735,18805,25561
2000,A45091,39755207,201705071800,18853,25562
1943,A63665,39674917,201705071655,18856,25703
1831,ICAO-406C39,39773513,201705072025,19853,24304
2064,A71EFA,39673736,201705071655,18878,25561
1974,ICAO-A71F24,39780093,201705072300,19800,24283
2103,AAF183,39684065,201705071705,18847,25657
1937,ICAO-A4F6DD,39722793,201705071740,18993,24161
2103,AAF183,39690908,201705071710,18916,25508
2000,A45091,39749184,201705071800,18896,25500
1811,A2F591,39687013,201705071705,18897,25532
1820,3C7065,39808049,201705080850,18872,25544
1888,ICAO-AC67F2,39766314,201705071845,19732,24256
1809,ICAO-4005C0,39782068,201705080020,19825,24357
2220,AACF19,39759515,201705071805,18750,25694
1903,A35AAE,39711177,201705071725,18691,25612
1882,A836FB,39680330,201705071700,18778,25558
1851,C06A39,39680791,201705071700,18799,25482
1850,ICAO-4067D6,39772495,201705072010,19802,24381
1943,A63665,39682969,201705071700,18916,25509
2217,AD9712,39709060,201705071720,18851,25501
2232,A0EFF1,39735723,201705071755,18815,25600
2073,A38E11,39689778,201705071705,18830,25704
2021,AA75EF,39720655,201705071735,18876,25621
2094,345241,39756939,201705071805,18939,25488
2190,ICAO-A8AEF3,39772879,201705072015,19773,24300
2187,A43EA6,39688313,201705071705,18643,25465
2096,ICAO-AB2AE1,39781887,201705080000,19724,24329
1966,AA7C64,39716612,201705071730,18884,25646
2016,A48681,39696785,201705071715,18929,25632
1815,ICAO-4005C1,39774041,201705072030,19843,24320
2058,AB23B5,39714260,201705071725,18663,25481
2033,AA600A,39668706,201705071650,18775,25624
1903,A35AAE,39715014,201705071725,18674,25554
1861,A2DCEE,39724730,201705071740,18842,25604
1946,A8C802,39665257,201705071645,18896,25691
2058,AB23B5,39713856,201705071725,18658,25486
2048,A8913B,39703698,201705071720,18915,25480
1894,A0DDFB,39755006,201705071800,18862,25604
2103,AAF183,39686231,201705071705,18871,25606
1819,A8A3CE,39727614,201705071745,18917,25497
1873,ICAO-A4FDDB,39785934,201705080635,19695,24274
2220,AACF19,39744001,201705071800,18872,25539
1815,ICAO-4005C1,39774021,201705072030,19836,24326
1824,ACCA88,39804980,201705080850,18932,25482
1978,A4337C,39738536,201705071755,18918,25552
2220,AACF19,39740446,201705071755,18897,25502
2145,AA56B6,39714947,201705071725,18941,25627
2199,A6A7DC,39659596,201705071640,18796,25507
1978,A4337C,39732348,201705071750,18865,25691
2184,A262A9,39681331,201705071700,18710,25480
1810,ICAO-A6FF58,39791434,201705080840,19801,24276
1898,A9C737,39726719,201705071745,18688,25489
2231,ADE2B8,39804600,201705080850,18894,25569
1847,A3FF61,39732658,201705071750,18874,25504
1964,AB7B02,39669314,201705071650,18856,25576
2023,ICAO-406C6D,39769966,201705071935,19743,24282
1965,AA8B40,39699421,201705071715,18896,25466
2172,ICAO-34520B,39723367,201705071740,19829,24392
2184,A262A9,39680767,201705071700,18704,25491
2005,ABA7B0,39663075,201705071645,18805,25657
1971,AB62F8,39793627,201705080845,18865,25549
1889,ICAO-AB856C,39768897,201705071925,19803,24274
1915,ABF17F,39793904,201705080845,18772,25693
1903,A35AAE,39793096,201705080845,18655,25481
1983,ICAO-8682DA,39766829,201705071855,18987,24083
2196,ICAO-AAABF6,39718241,201705071730,19808,24296
1965,AA8B40,39694933,201705071710,18891,25544
2208,42423F,39663576,201705071645,18899,25525
2046,AA7E7C,39673673,201705071655,18834,25513
2107,AB4BA6,39690497,201705071710,18900,25591
1836,ABF826,39701811,201705071715,18755,25501
1946,A8C802,39668652,201705071650,18928,25589
1901,ICAO-AA96E2,39787696,201705080725,19789,24237
2005,ABA7B0,39666125,201705071645,18865,25562
2199,A6A7DC,39658059,201705071635,18750,25571
1851,C06A39,39794881,201705080845,18954,25500
1943,A63665,39679498,201705071700,18884,25603
2218,ICAO-A6CB48,39701885,201705071715,19848,24285
1942,ICAO-40073F,39769449,201705071930,19726,24294
1836,ABF826,39702826,201705071715,18743,25498
2191,ICAO-AB9278,39781052,201705072340,19838,24290
1890,AD2114,39762118,201705071805,18868,25603
2009,A791C0,39755255,201705071800,18907,25665
2167,A66E52,39717059,201705071730,18839,25571
1978,A4337C,39735486,201705071755,18898,25604
2118,AA6F46,39706497,201705071720,18801,25652
2183,A8299A,39671528,201705071655,18850,25549
1861,A2DCEE,39724567,201705071740,18835,25608
1953,ICAO-4BB1C7,39721880,201705071735,19708,24244
2046,AA7E7C,39669658,201705071650,18875,25435
1999,ICAO-AA2BC5,39784310,201705080555,19795,24263
2012,ICAO-A24CE0,39718086,201705071730,18920,24061
2009,A791C0,39763514,201705071810,18959,25494
2080,ICAO-A75AC7,39790309,201705080820,19753,24236
1928,ICAO-3C4B27,39771695,201705071955,19780,24247
2215,ICAO-A491FB,39781833,201705072355,19896,24291
1951,ICAO-A124B5,39769837,201705071935,19815,24271
2210,ABE42C,39677586,201705071655,18677,25499
2226,ACC3B4,39804158,201705080850,18873,25564
2033,AA600A,39668781,201705071650,18774,25625
1964,AB7B02,39669427,201705071650,18854,25581
2142,A9C5C5,39792785,201705080845,18850,25493
2197,ICAO-A16C3A,39776642,201705072125,19697,24281
2210,ABE42C,39669876,201705071650,18656,25641
1811,A2F591,39686466,201705071705,18909,25526
1978,A4337C,39732206,201705071750,18862,25698
2217,AD9712,39709500,201705071720,18857,25494
2064,A71EFA,39675333,201705071655,18868,25593
1943,A63665,39681030,201705071700,18896,25561
2088,ICAO-06A0F6,39789155,201705080800,19702,24338
2177,A65527,39700470,201705071715,18655,25652
2001,AD935B,39711297,201705071725,19014,25535
2119,ICAO-A1804C,39785107,201705080625,19817,24284
2147,A7103C,39795986,201705080845,18842,25652
2185,ICAO-A967EB,39785474,201705080630,19770,24274
1988,AB1971,39705760,201705071720,18677,25501
1963,ICAO-AA4195,39780332,201705072310,19741,24291
1966,AA7C64,39720870,201705071735,18948,25479
2063,ICAO-A923EF,39774482,201705072035,19844,24288
1943,A63665,39678910,201705071700,18880,25617
1943,A63665,39683281,201705071700,18920,25500
1795,AA60AF,39712020,201705071725,18772,25532
1909,A12BCD,39724303,201705071740,18943,25659
2118,AA6F46,39715003,201705071725,18887,25506
2100,ICAO-43E9A6,39773962,201705072030,19774,24260
2107,AB4BA6,39691130,201705071710,18903,25580
1903,A35AAE,39717295,201705071730,18671,25497
2197,ICAO-A16C3A,39776672,201705072125,19712,24268
1913,ICAO-ABD627,39764233,201705071815,19812,24285
2192,ICAO-A0A8DA,39772958,201705072015,19789,24244
2037,A87904,39707095,201705071720,18873,25666
1803,ICAO-40073D,39767350,201705071900,19770,24251
1879,A9B85B,39721183,201705071735,18868,25534
1952,ICAO-A39BFA,39780839,201705072335,19725,24266
2187,A43EA6,39686987,201705071705,18607,25548
2151,A96BA2,39691490,201705071710,18846,25560
2199,A6A7DC,39658640,201705071640,18768,25545
2099,ICAO-A894F2,39786591,201705080655,19832,24285
1969,A2FCFF,39726104,201705071745,18634,25476
1960,ICAO-A5DEE3,39787610,201705080720,19810,24213
1916,ICAO-A3612A,39765902,201705071840,19814,24254
2184,A262A9,39682383,201705071700,18721,25455
1859,ICAO-400F63,39778607,201705072230,19857,24302
1915,ABF17F,39792648,201705080845,18776,25679
2199,A6A7DC,39659515,201705071640,18793,25510
2168,ICAO-7100C8,39764305,201705071815,19832,24317
2037,A87904,39699040,201705071715,18963,25531
2219,C0193B,39736000,201705071755,18771,25742
2135,ABD19E,39661276,201705071640,18764,25579
2064,A71EFA,39672271,201705071655,18889,25530
2151,A96BA2,39686994,201705071705,18890,25468
1909,A12BCD,39728705,201705071745,18981,25494
2000,A45091,39756794,201705071805,18838,25593
1974,ICAO-A71F24,39780112,201705072305,19815,24272
2220,AACF19,39742560,201705071755,18881,25526
2114,ICAO-406B12,39777160,201705072140,19740,24358
2208,42423F,39664672,201705071645,18919,25485
1998,3C64EC,39722842,201705071740,18859,25407
2051,ICAO-47C5C7,39781529,201705072345,19788,24247
2033,AA600A,39665897,201705071645,18814,25546
1790,ICAO-4CAAFA,39765161,201705071820,19769,24263
2048,A8913B,39702370,201705071715,18904,25501
1948,A98ED9,39717691,201705071730,18779,25656
2177,A65527,39701121,201705071715,18657,25634
2120,ICAO-ABDCBE,39769899,201705071935,18943,24044
1836,ABF826,39696858,201705071715,18811,25517
2118,AA6F46,39714163,201705071725,18879,25519
2005,ABA7B0,39666255,201705071645,18868,25557
2183,A8299A,39672542,201705071655,18840,25566
2119,ICAO-A1804C,39785222,201705080625,19736,24300
1879,A9B85B,39728043,201705071745,18657,25479
2103,AAF183,39685807,201705071705,18867,25613
1959,C01EF7,39756118,201705071805,18720,25618
2220,AACF19,39747387,201705071800,18850,25567
2207,ICAO-4BA9D3,39777388,201705072150,19895,24334
1819,A8A3CE,39735559,201705071755,18795,25671
1811,A2F591,39694417,201705071710,18793,25640
2178,A85119,39799880,201705080850,18895,25606
2033,AA600A,39663898,201705071645,18842,25492
1964,AB7B02,39667831,201705071650,18870,25532
2021,AA75EF,39723753,201705071740,18730,25497
2070,ICAO-AD6C3B,39772916,201705072015,19060,24066
1810,ICAO-A6FF58,39791564,201705080840,19809,24283
1811,A2F591,39689620,201705071705,18851,25556
1946,A8C802,39667807,201705071650,18918,25621
2016,A48681,39696004,201705071710,18935,25619
2055,ICAO-AABA9A,39775070,201705072040,19790,24247
1965,AA8B40,39694587,201705071710,18893,25547
2024,A33ECC,39802665,201705080850,18952,25528
2033,AA600A,39666544,201705071650,18802,25569
1894,A0DDFB,39753640,201705071800,18864,25578
2169,A403F4,39714400,201705071725,18961,25672
2053,E80244,39679524,201705071700,18630,25650
1811,A2F591,39682863,201705071700,18992,25484
2031,ICAO-A94B0A,39788370,201705080745,19840,24283
2219,C0193B,39731548,201705071750,18790,25607
1836,ABF826,39700593,201705071715,18769,25505
2101,ICAO-A86605,39784506,201705080555,19780,24339
1894,A0DDFB,39756126,201705071805,18855,25626
2142,A9C5C5,39798421,201705080850,18826,25539
1945,A84D62,39760763,201705071805,18877,25516
2021,AA75EF,39720216,201705071735,18887,25630
1966,AA7C64,39719627,201705071730,18925,25537
2107,AB4BA6,39684173,201705071705,18857,25732
2230,ICAO-A64DFA,39779275,201705072245,19828,24291
2004,ICAO-A059E3,39779411,201705072245,19779,24246
2122,ICAO-3C7201,39768467,201705071910,19801,24290
1903,A35AAE,39710053,201705071720,18687,25633
1935,A3EE1F,39657386,201705071635,18815,25643
2220,AACF19,39737996,201705071755,18917,25473
2211,AD8BED,39740704,201705071755,18903,25696
2107,AB4BA6,39690829,201705071710,18902,25585
1946,A8C802,39666105,201705071645,18903,25669
1934,ICAO-A33B52,39788286,201705080735,19810,24265
2199,A6A7DC,39656973,201705071635,18720,25609
1964,AB7B02,39667198,201705071650,18876,25515
1903,A35AAE,39714846,201705071725,18677,25559
1978,A4337C,39740999,201705071755,18932,25516
1873,ICAO-A4FDDB,39785878,201705080635,19719,24264
1811,A2F591,39686492,201705071705,18908,25527
2118,AA6F46,39704731,201705071720,18782,25684
1836,ABF826,39693283,201705071710,18845,25526
1995,ICAO-A658DE,39682379,201705071700,19837,24285
1810,ICAO-A6FF58,39791625,201705080840,19812,24286
1811,A2F591,39694196,201705071710,18800,25635
1935,A3EE1F,39657486,201705071635,18814,25645
1943,A63665,39675835,201705071655,18863,25680
1851,C06A39,39681540,201705071700,18793,25505
2009,A791C0,39757682,201705071805,18920,25624
2093,ICAO-A4460E,39787331,201705080720,19811,24279
2033,AA600A,39670561,201705071650,18751,25672
1988,AB1971,39698416,201705071715,18657,25640
2112,A7FED0,39708310,201705071720,18914,25490
